"","MSETrain","MSETest"
"1",0.774166120949205,0.756153942787484
"2",0.767036245187697,0.75508734298079
"3",0.764503561632728,0.754400070399454
"4",0.762278973410706,0.754100904072801
"5",0.760371404434369,0.754123217438998
"6",0.758772096048624,0.754329838164865
"7",0.757454441772902,0.754559503842707
"8",0.756377898398719,0.754689151293611
"9",0.75549365983543,0.754672272564614
"10",0.75475165301712,0.754523865164143
"11",0.754112822054095,0.754286099786628
"12",0.753544501018868,0.753999004625294
"13",0.753023058068451,0.75369168634284
"14",0.752530590291488,0.753378881167059
"15",0.752051949070679,0.753067382394451
"16",0.751575731628638,0.752757817098539
"17",0.751088827525666,0.752446527350439
"18",0.750578842438515,0.752128130769076
"19",0.750032831185131,0.751796565643729
"20",0.749436746865834,0.751441642029645
"21",0.748770372962263,0.75105306546982
"22",0.74801409890075,0.750620280226616
"23",0.747140877513679,0.7501275049497
"24",0.746116996241821,0.749560578228676
"25",0.744902572907265,0.748904450298989
"26",0.743447479358219,0.748149715057791
"27",0.74169315930308,0.747300396226857
"28",0.739574005457468,0.746384189553457
"29",0.737021325727662,0.74547336526113
"30",0.733973203583315,0.744705356963693
"31",0.730392235711163,0.744291958743579
"32",0.726286244306323,0.744509657768354
"33",0.721735269154022,0.745642884136879
"34",0.716906385731611,0.747886814483225
"35",0.712041090541798,0.751245629297544
"36",0.707407817083145,0.755482503812607
"37",0.703231150492864,0.760180904440684
"38",0.699635144175175,0.764866241037029
"39",0.696632963655658,0.769129557152317
"40",0.694157955018192,0.772701629220623
"41",0.69210589577575,0.775464567419601
"42",0.690376419452984,0.777422761263913
"43",0.688888054031758,0.778668390561457
"44",0.687582022876946,0.779334551667514
"45",0.686416460718919,0.779564687650498
"46",0.685364816162991,0.779486826021377
"47",0.6844068726908,0.77920709897394
"48",0.683527096083879,0.778801904965753
"49",0.682715185282463,0.778325381344312
"50",0.681959847680928,0.777813532581068
"51",0.681254583145307,0.777287783688062
"52",0.680590963535791,0.776763706991117
"53",0.679964747239536,0.776249977007304
"54",0.679369158693169,0.775752132886077
"55",0.678801608860278,0.775274929934985
"56",0.678256864582158,0.774820092606218
"57",0.677732391908281,0.774389188583583
"58",0.677224940771661,0.773983890063142
"59",0.676732748424103,0.773603831252007
"60",0.676252840228029,0.773250423065604
"61",0.675784224637579,0.772922515869141
"62",0.675324037186936,0.772621781858679
"63",0.67487178210317,0.77234633981365
"64",0.674425641552206,0.772096869063704
"65",0.673984899417588,0.771872742535317
"66",0.673547792951123,0.771673176386585
"67",0.673113165349306,0.771498066105255
"68",0.672680906440377,0.771346732361676
"69",0.672249473819664,0.771218861619087
"70",0.671818206456594,0.771113826803965
"71",0.671386553492357,0.771030530537644
"72",0.670954129325784,0.770969704405902
"73",0.670519777153373,0.770929676212677
"74",0.670083166459838,0.77091023693346
"75",0.669643691300485,0.770911386568252
"76",0.669200745730624,0.770932079994515
"77",0.668753283118513,0.770972526236756
"78",0.668302129752369,0.771031157611168
"79",0.667846404258094,0.771109019240288
"80",0.667384288801613,0.771205484050594
"81",0.666916609671142,0.771318879846024
"82",0.666443477038442,0.77145087882264
"83",0.665963513756487,0.771599704272127
"84",0.665477270684087,0.771765721987372
"85",0.664983480845978,0.771948461663233
"86",0.664483301045662,0.77214844586098
"87",0.663974968534945,0.772364733970329
"88",0.663459254516161,0.772597221479024
"89",0.66293610390343,0.772846483204463
"90",0.662405571782632,0.77311210109763
"91",0.661866281006741,0.773394231926905
"92",0.661320655354524,0.773692248618766
"93",0.660766326133094,0.77400756208864
"94",0.660205937464745,0.774339649775257
"95",0.659637836773043,0.77468830265411
"96",0.659062795260323,0.775054774872244
"97",0.658481198527753,0.775438596124518
"98",0.65789392794943,0.775840550252836
"99",0.65730169964181,0.776261525611355
"100",0.656704568690772,0.776700320309156
"101",0.656103526642176,0.777159076847442
"102",0.655499014183072,0.777637586201707
"103",0.654892243202843,0.778135587091315
"104",0.654284370504992,0.778654438175567
"105",0.653676002034211,0.779194400735097
"106",0.653068074250479,0.779755474769906
"107",0.652462460073753,0.780337712536119
"108",0.651860040878131,0.780940852753104
"109",0.651261037007136,0.781565627006635
"110",0.650667817153655,0.782210154076145
"111",0.650081317777668,0.782875740364806
"112",0.649502805854439,0.783560034346907
"113",0.648932446641612,0.784262774741813
"114",0.648372608832074,0.784982446121843
"115",0.647823567855229,0.78571763757157
"116",0.647286315256938,0.786465840796902
"117",0.646761842583061,0.787225749394665
"118",0.646251031207694,0.78799532537591
"119",0.645754376903768,0.788771955934289
"120",0.645272816131261,0.789552766982823
"121",0.644805522601957,0.790334466385515
"122",0.64435420397817,0.791116740605603
"123",0.643918474658732,0.791894311774267
"124",0.64349872024481,0.792665873488335
"125",0.643094555135238,0.793428185867937
"126",0.642706034415896,0.794179315436376
"127",0.642332772485616,0.794915656520896
"128",0.641974934602042,0.795636320767337
"129",0.641632080078125,0.796338643113228
"130",0.641303052110362,0.797021108130886
"131",0.640987465097586,0.797681573319108
"132",0.640685814812726,0.798319307092118
"133",0.64039749531109,0.798932741766107
"134",0.64012008281391,0.799521198011424
"135",0.639854954468214,0.800084153266802
"136",0.639600567869331,0.800620353385194
"137",0.639357143360785,0.801131000257518
"138",0.639123028366144,0.801615310041872
"139",0.638897892370121,0.802072812433112
"140",0.638682120973883,0.80250434352927
"141",0.638474281944523,0.802910948452884
"142",0.638273934594991,0.803292156898812
"143",0.638080583152358,0.803649797831496
"144",0.637895108990721,0.80398329643354
"145",0.63771497815955,0.804294847462275
"146",0.637540906775299,0.804584607686082
"147",0.637372894837968,0.804853622227499
"148",0.637209455028768,0.805102570416176
"149",0.637050807691223,0.805332863167541
"150",0.636897283340619,0.805545127555116
"151",0.636747945516979,0.80574056546982
"152",0.636602133189728,0.805920901363843
"153",0.636461664192943,0.806085612675915
"154",0.636322957944354,0.806235953553082
"155",0.636189264510943,0.806373596191406
"156",0.636057719426895,0.806499115408283
"157",0.635929920182762,0.806612249923079
"158",0.635805426091494,0.806714933212489
"159",0.635683080349588,0.806808001374545
"160",0.635563929588786,0.806891140872485
"161",0.635446982263228,0.806965762621736
"162",0.635331797685864,0.807031971134552
"163",0.635219753003723,0.807090497996709
"164",0.63511013210035,0.807141918025605
"165",0.635002439202815,0.80718722408765
"166",0.634896233624069,0.807225736853195
"167",0.634792561995854,0.807258867237666
"168",0.634690377686428,0.807286249448175
"169",0.634590011211078,0.807308876351134
"170",0.634491627827448,0.807326904714924
"171",0.634394621590845,0.807340021002783
"172",0.634299267930675,0.807350210947533
"173",0.634205621932818,0.807355436560226
"174",0.634113297996108,0.807357944854318
"175",0.634022406292306,0.807356795219526
"176",0.633933552766104,0.807352144424229
"177",0.63384502975519,0.807345246615475
"178",0.633757718633659,0.807336258561644
"179",0.633672445689728,0.807324135140197
"180",0.633587723604609,0.80730929440015
"181",0.633504433752397,0.807292676951787
"182",0.633421804930759,0.807274335051236
"183",0.633340387998505,0.807254111930116
"184",0.633260238041516,0.80723158953941
"185",0.633180804200982,0.807208178794547
"186",0.63310252716395,0.807183095853623
"187",0.633024580642204,0.807156706509525
"188",0.632948231611011,0.807129010762254
"189",0.632872102923342,0.807099695075048
"190",0.632797075953294,0.807069595545939
"191",0.632722489670296,0.807038712174925
"192",0.632649225448443,0.8070068359375
"193",0.632576181570115,0.806974071345917
"194",0.632504019065884,0.806941306754334
"195",0.632432407420465,0.806907288015705
"196",0.632361842406786,0.806872851228061
"197",0.63229144265075,0.806837735110766
"198",0.632220877637071,0.806802096432202
"199",0.632152460972755,0.806766039704623
"200",0.63208360362139,0.806729617184156
"201",0.632015958159409,0.806693455944323
"202",0.631948147439785,0.806656667630966
"203",0.631881273180139,0.806619304500214
"204",0.631814398920493,0.806582202650096
"205",0.63174868146435,0.806544421470329
"206",0.631682743664683,0.80650784218148
"207",0.631617246552065,0.806469799721078
"208",0.631552630813544,0.806432227565818
"209",0.631488125246785,0.806395021203446
"210",0.631424225624718,0.806357919353328
"211",0.631360546346176,0.806320817503211
"212",0.631296811981752,0.806283454372458
"213",0.631233463218496,0.806246509290721
"214",0.631170720399932,0.806209773233492
"215",0.631109024213109,0.806173559737532
"216",0.631046666995713,0.806137293985445
"217",0.630984860637128,0.806101446282374
"218",0.630923770394997,0.806065546323175
"219",0.63086290049639,0.806030221181373
"220",0.630801589910734,0.805995523113094
"221",0.630740775098009,0.805960825044815
"222",0.630680566229975,0.80592706758682
"223",0.63062030227606,0.805892996592064
"224",0.630560699352719,0.805859709439212
"225",0.630500765914091,0.805826631310868
"226",0.63044171384956,0.805794702817316
"227",0.630382221097981,0.805762460787002
"228",0.630323389376974,0.805730898086339
"229",0.630264502570087,0.805699962459198
"230",0.630205670849081,0.805669758417835
"231",0.630147555244528,0.805639763400979
"232",0.630089439639976,0.80561034320152
"233",0.630031654550711,0.805581811356218
"234",0.629974310148494,0.805553540791551
"235",0.629915698771012,0.805526210837168
"236",0.629858299282914,0.80549914216342
"237",0.629800954880697,0.805472230258053
"238",0.629743996079648,0.805446572499732
"239",0.629686982192718,0.805421437302681
"240",0.629629747962263,0.805396720154645
"241",0.629573395105906,0.805373048129147
"242",0.6295166015625,0.805349167079142
"243",0.629459973276737,0.805327010481325
"244",0.629403785678023,0.805304906139635
"245",0.629348148938121,0.805283690152103
"246",0.62929163082412,0.805262474164571
"247",0.629235994084217,0.805242146531197
"248",0.629180192086671,0.805222602739726
"249",0.629124114659719,0.805203372485017
"250",0.629068918606865,0.805185082840593
"251",0.629013336952843,0.805166949964549
"252",0.62895770021294,0.805150123491679
