"","MSETrain","MSETest"
"1",0.941905928739911,0.801141976461716
"2",0.874326216612811,0.771872795349338
"3",0.821392918132363,0.755200151871108
"4",0.785571086677165,0.746064807172348
"5",0.764326112224585,0.740490244800934
"6",0.751400772813727,0.73641533359514
"7",0.742675887768597,0.733386436815364
"8",0.736342505010635,0.731213335464858
"9",0.731541658571253,0.729671328941698
"10",0.727779208677601,0.72856167287589
"11",0.724739860281686,0.727744268777107
"12",0.722219044417403,0.727127129497053
"13",0.720075251128245,0.726650848931689
"14",0.718211122416285,0.726278230388818
"15",0.716557794008371,0.7259845122748
"16",0.715064403274296,0.725752480937917
"17",0.713690845962178,0.725569538374388
"18",0.71240905442163,0.725427376417927
"19",0.711192825077716,0.725316980979621
"20",0.710025274732766,0.725231672945396
"21",0.708887922410149,0.725165099011621
"22",0.707769530397851,0.725110688667705
"23",0.706656517574716,0.725061871403053
"24",0.705541374379636,0.725011479387928
"25",0.704414407620255,0.724953050715219
"26",0.703269385958633,0.72487719118383
"27",0.702099811760335,0.724776135644879
"28",0.700901530800065,0.724639729672904
"29",0.699671241001309,0.72445863336855
"30",0.698406971770015,0.724222094987211
"31",0.697106805771433,0.723919471387761
"32",0.695771328857848,0.723537241436833
"33",0.694401020362947,0.723061612492354
"34",0.692994548804265,0.722479063420957
"35",0.691552659811982,0.721774824149244
"36",0.69007370234784,0.720936785389096
"37",0.688558262264125,0.719956693275968
"38",0.687005593930656,0.718832864455905
"39",0.685417135348495,0.717568231222893
"40",0.683795602741874,0.716169798501446
"41",0.682143765594323,0.714646634682218
"42",0.680466470502018,0.71300650491409
"43",0.678768191246046,0.711258097475534
"44",0.677052922273806,0.70940667963537
"45",0.675325563440772,0.70745855039549
"46",0.673589789638553,0.705418542610793
"47",0.67185018116683,0.703291597739657
"48",0.670109454249836,0.701083145956128
"49",0.668372242446553,0.698800517995162
"50",0.666641155462614,0.696451696212606
"51",0.664921892042976,0.694047975370468
"52",0.66321903248732,0.691602822300378
"53",0.661537796206915,0.689133776464496
