"","MSETrain","MSETest"
"1",0.208641478355895,0.0899797297538595
"2",0.20567841225482,0.088953231243377
"3",0.202873676381213,0.0879891882551477
"4",0.200222340035946,0.0870852571852664
"5",0.197719553683666,0.0862392161754852
"6",0.195359372078104,0.08544858973077
"7",0.193136722483534,0.0847108313377867
"8",0.191045679944627,0.0840236582654588
"9",0.189080928234344,0.0833845747278092
"10",0.187236461233585,0.0827910950843324
"11",0.185506922133425,0.0822409163130091
"12",0.183886122196279,0.0817315324823907
"13",0.182369516250935,0.0812607420251725
"14",0.180950915559809,0.0808263129376351
"15",0.179625287969062,0.0804260335070022
"16",0.178387601324852,0.0800578442025692
"17",0.177232945218999,0.0797197210027816
"18",0.17615655127992,0.0794096703224994
"19",0.175153752590748,0.0791258964132755
"20",0.174220227180643,0.0788665933811918
"21",0.173351673369712,0.0786300618597802
"22",0.172543890932773,0.0784147851010586
"23",0.17179326808199,0.0782191144659164
"24",0.171096091574811,0.0780417107521219
"25",0.170448911950943,0.0778811688118793
"26",0.169848421786694,0.0777363066977643
"27",0.169291435404027,0.0776057750620741
"28",0.168775183089236,0.0774885948668135
"29",0.168296600909943,0.0773836348919158
"30",0.167853538026201,0.0772899262448575
"31",0.167443194287889,0.0772065659786793
"32",0.167063317400344,0.0771327018737793
"33",0.166711817396448,0.0770675172197058
"34",0.166386776782097,0.0770102612515713
"35",0.1660862374813,0.0769602745137316
"36",0.165808292145425,0.0769169381324281
"37",0.16555153055394,0.076879546997395
"38",0.165314329431412,0.0768477003625099
"39",0.165095126375239,0.0768208300813716
"40",0.16489273436526,0.0767984593168218
"41",0.164706017108674,0.0767801315226453
"42",0.164533523803062,0.07676551697102
"43",0.164374412374294,0.0767541946248805
"44",0.164227556675038,0.0767458854837621
"45",0.164092155213052,0.0767402192379566
"46",0.163967325332317,0.0767369270324707
"47",0.163852174231347,0.0767357704487253
"48",0.163746022163553,0.0767364755589911
"49",0.163648037200278,0.0767389104721394
"50",0.163557813522664,0.0767427860422337
"51",0.163474640947707,0.076747975450881
"52",0.163398083220137,0.076754296079595
"53",0.163327389575065,0.0767615754553612
"54",0.163262458557778,0.0767696969052579
"55",0.163202458239616,0.0767785539018347
"56",0.163147297311336,0.0767880500631129
"57",0.16309642791748,0.0767980230615494
"58",0.163049697875977,0.0768084221697868
"59",0.163006599913252,0.0768191662240536
"60",0.162966961556293,0.0768301436241637
"61",0.162930468295483,0.0768413543701172
"62",0.162896775184794,0.0768526614980495
"63",0.162865821351396,0.0768641157353178
"64",0.16283725170379,0.0768755598271147
"65",0.16281117784216,0.0768870191371187
"66",0.162787031620107,0.0768984277197655
"67",0.162764873910458,0.0769097805023193
"68",0.16274433947624,0.07692100646648
"69",0.162725580499527,0.0769321309759262
"70",0.162708282470703,0.0769431286669792
"71",0.162692333789582,0.0769539031576603
"72",0.162677572128621,0.0769645102480625
"73",0.162664200397248,0.0769749347199785
"74",0.162651762049249,0.0769851512097298
"75",0.162640419412167,0.0769951597173163
"76",0.1626298173945,0.0770049348790595
"77",0.162620138614736,0.0770144614767521
"78",0.162611322200045,0.0770237648740728
"79",0.162603144950055,0.077032855216493
"80",0.162595688028538,0.0770416868493912
"81",0.162588667362294,0.0770502648455031
"82",0.162582407606409,0.0770586145685074
"83",0.162576492796553,0.0770667309456683
"84",0.162571054823855,0.0770745987587787
"85",0.162566144415673,0.0770822180078385
"86",0.162561568808048,0.0770896140565263
"87",0.162557297564567,0.077096791977578
"88",0.162553493012773,0.0771037365527863
"89",0.162549871079465,0.0771104274912083
"90",0.162546715837844,0.0771169459566157
"91",0.162543601178108,0.0771232564398583
"92",0.162540811173459,0.0771292828499003
"93",0.162538355969368,0.0771351621506062
"94",0.162535941347163,0.0771408385418831
"95",0.162533881816458,0.0771462815873166
"96",0.16253165995821,0.0771515572324712
"97",0.162529884500706,0.0771566198227253
"98",0.162528291661689,0.0771615353036434
