"","MSETrain","MSETest"
"1",0.769384280869246,0.754911657882063
"2",0.755381284638002,0.754783996163982
"3",0.755200162260971,0.754641807242616
"4",0.755026476477888,0.754497580332299
"5",0.754858354368795,0.754352465067824
"6",0.754695740847811,0.754207715596238
"7",0.754540013061964,0.75406657179741
"8",0.75439050998068,0.753929503976482
"9",0.754247562119246,0.753798079817262
"10",0.754109571987111,0.75367214255137
"11",0.753978743019517,0.753552841813597
"12",0.753854028584725,0.753440595652959
"13",0.753734161707468,0.753335299557202
"14",0.753620960221824,0.753237058038581
"15",0.753513873268981,0.753145191767444
"16",0.753411578787793,0.753059909768301
"17",0.753315123410001,0.75298068947988
"18",0.753223460503864,0.752908001207326
"19",0.753136204468214,0.752840381779083
"20",0.753054236677149,0.752777935707406
"21",0.752976345241285,0.75272040171166
"22",0.752902805590027,0.752667413998957
"23",0.752832681263397,0.752618240983519
"24",0.752767294322541,0.752572987177601
"25",0.752704882019263,0.752530868739298
"26",0.752645609611208,0.752492042436992
"27",0.752589587270138,0.752456508270682
"28",0.752536539566646,0.752423012093322
"29",0.752485585126636,0.752392599027451
"30",0.752437605324205,0.75236370138926
"31",0.752392434901709,0.752337259789036
"32",0.752348861969765,0.752313117458396
"33",0.752307547558946,0.75228975896966
"34",0.75226838149749,0.752268699750508
"35",0.752230592583061,0.752248528885515
"36",0.752195062189756,0.752229977960456
"37",0.75216096402936,0.752212576670189
"38",0.752128298101873,0.752196534039223
"39",0.752097560180223,0.752180961713399
"40",0.752067538375028,0.752166957071383
"41",0.752039003888623,0.752153474990636
"42",0.752012066892768,0.752141090288554
"43",0.751985735841607,0.752129123635488
"44",0.751960561593947,0.752117784055945
"45",0.75193648906391,0.75210748959894
"46",0.751913408079733,0.752097456422571
"47",0.751892034757869,0.752088207088105
"48",0.7518703860066,0.752079584827162
"49",0.751850059316477,0.752071276102981
"50",0.751830283485165,0.752063280915561
"51",0.75181138902795,0.752055756033283
"52",0.751793486116595,0.752048178894879
"53",0.751775858634646,0.75204169913514
"54",0.751758892183269,0.752035428399909
"55",0.751742146075417,0.752029053152424
"56",0.751726281341663,0.752023357234589
"57",0.7517110225526,0.752017974853516
"58",0.751697251082327,0.752012696984696
"59",0.751682653323838,0.752007784908765
"60",0.751668881853565,0.752002977345088
"61",0.751656157015033,0.751998483318172
"62",0.751643156747095,0.751994041547383
"63",0.751630542080325,0.751989913313356
"64",0.751618092671198,0.75198594184771
"65",0.751606800065574,0.75198202263819
"66",0.75159550745995,0.751978051172544
"67",0.751584545369613,0.751975072573309
"68",0.751573362935751,0.751971571412805
"69",0.751563502563036,0.751968331532936
"70",0.75155413796325,0.751965352933701
"71",0.751544773363465,0.751962583358974
"72",0.751534747733106,0.751959447991358
"73",0.751525658562726,0.751956573904377
"74",0.751517340594681,0.751954431403173
"75",0.751508361596063,0.751951452803938
"76",0.751499988542137,0.751948996765973
"77",0.751491670574092,0.751946958777023
"78",0.751484178894263,0.751944607251311
"79",0.751476411785029,0.751942569262361
"80",0.75146886501932,0.751940426761157
"81",0.751461483511253,0.75193833651608
"82",0.751453881659663,0.751936507551637
"83",0.751447326439813,0.75193441730656
"84",0.751440991563487,0.75193290187888
"85",0.751434271085994,0.751930916146056
"86",0.751427936209668,0.751929191693868
"87",0.751422097106273,0.751927310473298
"88",0.751416368174639,0.751926004070125
"89",0.751410088384195,0.751924436386317
"90",0.751404469624323,0.751923129983144
"91",0.751398961036214,0.751921614555463
"92",0.751393507533986,0.751920151383909
"93",0.751387723516471,0.751919054005244
"94",0.751382270014243,0.751917434065309
"95",0.751377863143756,0.751916284430517
"96",0.751372850328576,0.751915239307978
"97",0.751367837513397,0.751914089673186
"98",0.751363100127623,0.751912731013886
"99",0.751358142398325,0.751911267842332
"100",0.751354231300767,0.751910588512682
