"","MSETrain","MSEValid"
"1",0.0459623667469633,0.0462740159803821
"2",0.0452587217629865,0.0458845784587245
"3",0.044671501762824,0.0454662722925986
"4",0.0440537377303252,0.0449757329879268
"5",0.0433567777255372,0.0443600162383049
"6",0.0425186157226562,0.0435473165204448
"7",0.041454317830968,0.0424361105888121
"8",0.0400448004184252,0.0408857991618495
"9",0.03813556824577,0.0387257391406644
"10",0.0355728667916603,0.035827701322494
"11",0.0323348157779519,0.0322937473174064
"12",0.0287390667919312,0.028633302257907
"13",0.0254333247424164,0.0255366525342388
"14",0.0229416581364181,0.0233438845603697
"15",0.0213168629660851,0.0219395899003552
"16",0.0203199307234046,0.0210490303654825
"17",0.0197013942279366,0.020447910985639
"18",0.0192956527625307,0.0200022189847885
"19",0.0190091510090186,0.019643283659412
"20",0.0187921259505739,0.0193383832131663
"21",0.0186180241726308,0.0190718496999433
"22",0.0184723408311481,0.0188353769240841
"23",0.0183465748653333,0.0186238258115707
"24",0.0182355677039878,0.018433492414413
"25",0.018135917335542,0.0182613772730674
"26",0.0180453037256672,0.0181050223688925
"27",0.0179620205777363,0.0179623450002363
"28",0.0178848853885053,0.0178315670259537
"29",0.0178128942206564,0.0177112133272233
"30",0.0177453076789845,0.0176000025964552
"31",0.0176815173166304,0.0174968827155329
"32",0.01762104431237,0.017400909239246
"33",0.0175634561398489,0.0173113053844821
"34",0.0175084631254537,0.017227380506454
"35",0.0174557240098591,0.0171485608623874
"36",0.0174050350956381,0.0170743142404864
"37",0.0173561887172323,0.0170041591890397
"38",0.0173089772090833,0.0169377203910582
"39",0.0172632563957394,0.0168746286822904
"40",0.0172188887153022,0.0168145687349381
"41",0.0171757471875576,0.0167572421412314
"42",0.017133729963792,0.0167023951007474
"43",0.0170927431315556,0.0166498107294882
"44",0.0170526967465299,0.0165992767580094
"45",0.0170135008643966,0.0165505809168662
"46",0.0169751012540227,0.0165035893840175
"47",0.0169374476524067,0.0164581344973656
"48",0.0169004567287831,0.016414063976657
"49",0.0168640861564139,0.0163712686108005
"50",0.0168282896404293,0.0163296299595987
"51",0.0167930129496962,0.0162890434265137
"52",0.016758242857109,0.0162494105677451
"53",0.0167239370359296,0.01621063909223
"54",0.0166900187689454,0.0161726597816713
"55",0.0166565211239205,0.0161353926504812
"56",0.016623355479247,0.0160987930913125
"57",0.016590531093899,0.0160627688131025
"58",0.0165580294499285,0.0160272890521634
"59",0.0165258055751763,0.0159922968956732
"60",0.0164938330154313,0.0159577369689941
"61",0.01646210383443,0.0159235738938855
"62",0.0164306074504879,0.0158897630630001
"63",0.0163993121185514,0.0158562767890192
"64",0.0163682218067524,0.0158230812318863
"65",0.0163372756704047,0.0157901394751764
"66",0.0163065133908255,0.0157574422897831
"67",0.0162758860277237,0.0157249327628843
"68",0.0162453962265205,0.0156926139708488
"69",0.0162150254692681,0.0156604443826983
"70",0.0161847803695192,0.0156284239984328
"71",0.0161546265367992,0.0155965189779958
"72",0.016124552066713,0.0155647247068344
"73",0.0160945820907614,0.0155330073448919
"74",0.016064668991364,0.0155013745830905
"75",0.0160348511271272,0.0154697956577424
"76",0.016005046489996,0.0154382659542945
"77",0.0159753026975507,0.0154067777818249
"78",0.0159456263633442,0.015375312682121
"79",0.0159159672243751,0.0153438721933673
"80",0.0158863451213017,0.0153124409337198
"81",0.0158567574087029,0.0152810035213347
"82",0.0158271908594732,0.0152495661089497
"83",0.0157976071150061,0.0152181194674584
"84",0.0157680736335405,0.0151866436004639
"85",0.0157385361839432,0.0151551615807318
"86",0.0157089947662142,0.0151236380300214
"87",0.0156794480576429,0.0150920914065453
"88",0.0156499053172033,0.015060495561169
"89",0.015620355963211,0.015028864337552
"90",0.0155907801550073,0.0149971915829566
"91",0.0155611937651191,0.0149654696064611
"92",0.0155316020843887,0.0149336968698809
"93",0.0155019641087885,0.0149018826023225
