"","MSETrain","MSEValid"
"1",0.0544030484478616,0.0545683522378245
"2",0.0536304320442528,0.0539458305604996
"3",0.0528991000827572,0.0533611851353799
"4",0.0522077668887071,0.052812994680097
"5",0.0515551679508035,0.0522999117451329
"6",0.0509397530522657,0.0518204350625315
"7",0.0503601994825302,0.0513730202951739
"8",0.0498149623156586,0.0509562830771169
"9",0.0493026553509801,0.0505687098349294
"10",0.0488217124991873,0.0502087931479177
"11",0.0483707369779251,0.0498751363446636
"12",0.0479481150803057,0.0495662196989982
"13",0.0475526616576641,0.0492807080668788
"14",0.0471827630031125,0.0490172478460496
"15",0.046837106987772,0.0487744977397303
"16",0.0465143814827632,0.0485512087422032
"17",0.0462133061042606,0.0483461533823321
"18",0.0459326375043343,0.0481581226471932
"19",0.0456711587892657,0.0479860275022445
"20",0.0454277430096546,0.0478287727602067
"21",0.0452012685069429,0.0476853278375441
"22",0.0449906400767841,0.0475547728999968
"23",0.0447949159492567,0.047436108127717
"24",0.0446131279002281,0.0473285213593514
"25",0.044444376486515,0.0472311604407526
"26",0.04428779930083,0.047143308577999
"27",0.044142565680939,0.0470641474569998
"28",0.0440079534268743,0.0469930833385837
"29",0.0438831636214554,0.0469294301925167
"30",0.0437676354354033,0.0468726004323652
"31",0.0436606387324869,0.0468220464644893
"32",0.0435615862292159,0.0467772514589371
"33",0.043469932968838,0.0467377201203377
"34",0.0433851789667603,0.0467029971461142
"35",0.0433068136567051,0.0466726826083276
"36",0.0432343396995005,0.0466464011899887
"37",0.0431673893816097,0.0466237252758395
"38",0.0431055394356525,0.0466044118327479
"39",0.0430483824667752,0.0465881163074124
"40",0.0429956089607059,0.0465745495211694
"41",0.0429469226302783,0.0465634346008301
"42",0.0429019451802713,0.046554571582425
"43",0.0428604570407312,0.0465477051273469
"44",0.0428221645699129,0.0465426660353138
"45",0.0427868587795475,0.0465392297314059
"46",0.0427543095179966,0.046537233168079
"47",0.0427242839882013,0.0465365317560011
"48",0.042696604946946,0.0465369593712591
"49",0.0426710554696981,0.0465384360282652
"50",0.0426475297396127,0.0465407863739998
"51",0.0426258425772107,0.046543933499244
"52",0.0426058802293838,0.0465477666547221
"53",0.0425874469349685,0.0465521812438965
"54",0.0425705162397535,0.0465571065102854
"55",0.0425548712192065,0.0465624778501449
"56",0.0425404880645371,0.0465682368124685
"57",0.0425272239230046,0.0465742849534558
"58",0.0425150391132921,0.0465805915094191
"59",0.0425038013643431,0.0465871072584583
"60",0.0424934657039986,0.0465937645204606
"61",0.0424839501242036,0.0466005632954259
"62",0.0424751646806397,0.0466074205213977
"63",0.0424670935007802,0.0466143669620637
"64",0.0424596439948856,0.0466213072499921
"65",0.0424528452625883,0.0466282567670268
"66",0.0424465491603052,0.0466351755203739
"67",0.0424407715605631,0.0466420604336646
"68",0.0424354172282014,0.0466488684377363
"69",0.0424305258445369,0.0466556149144326
"70",0.0424260154015148,0.04666228448191
"71",0.0424218567995026,0.0466688186891617
"72",0.0424180077117624,0.0466752513762443
"73",0.0424145210467165,0.0466815733140515
"74",0.0424112777604144,0.0466877691207394
"75",0.042408320179594,0.046693838796308
"76",0.042405555714516,0.0466997669589135
"77",0.0424030319827605,0.0467055443794497
"78",0.0424007331118008,0.0467111864397603
"79",0.0423986009023722,0.0467166992925828
"80",0.0423966565178436,0.0467220552505985
"81",0.0423948258864235,0.0467272573901761
"82",0.0423931936615879,0.0467323210931593
"83",0.0423916513810707,0.0467372432831795
"84",0.0423902334353464,0.0467420147311303
"85",0.0423889530515208,0.0467466354370117
"86",0.0423877599665924,0.0467511207826676
"87",0.0423866462442977,0.0467554738444667
"88",0.042385654211375,0.0467596853933027
"89",0.0423847097960325,0.0467637431237005
"90",0.0423838870700619,0.0467676962575605
"91",0.0423830749257758,0.0467715232603012
"92",0.0423823474349658,0.0467751779863911
"93",0.042381707243053,0.046778743497787
"94",0.0423810776328247,0.0467821859544323
"95",0.0423805406123358,0.0467854868981146
"96",0.0423799612651089,0.0467886863216277
"97",0.0423794983164117,0.0467917565376528
"98",0.0423790829852947,0.0467947375389837
"99",0.0423786570724932,0.0467976016383017
"100",0.0423782814226931,0.0468003703701881
"101",0.0423779348725254,0.0468030314291677
"102",0.0423776068403056,0.0468056278844034
"103",0.0423773396527718,0.0468081012848885
"104",0.0423770433656055,0.0468104516306231
"105",0.0423768158593885,0.0468127681363013
"106",0.0423765989348561,0.0468149615872291
"107",0.0423763423290067,0.0468170842816753
"108",0.0423761703766335,0.0468191023795835
"109",0.0423759984242602,0.0468210866374354
"110",0.042375807953939,0.0468229570696431
"111",0.0423756254198812,0.0468247844326881
"112",0.0423755116667728,0.0468265225810389
"113",0.0423753846865587,0.0468282084311208
"114",0.0423752444792389,0.0468298142956149
"115",0.0423751651166051,0.0468313617091025
"116",0.0423750222638642,0.0468328537479524
"117",0.0423749429012304,0.0468342934885333
"118",0.0423748476660698,0.0468356624726326
"119",0.0423747418492247,0.0468369853112005
"120",0.0423746624865909,0.0468382435460244
"121",0.0423745937056416,0.0468394771698982
"122",0.0423745434426402,0.0468406277318155
"123",0.042374477307112,0.0468417598355201
"124",0.0423743979444782,0.0468428334882182
"125",0.0423743370997922,0.0468438702244912
"126",0.0423742683188429,0.0468448638916016
"127",0.0423742312829471,0.046845817565918
"128",0.0423742154104204,0.0468467435529155
"129",0.0423741439840499,0.0468476110889066
"130",0.0423740884302063,0.0468484386321037
"131",0.0423740699122584,0.046849250793457
"132",0.0423740170038358,0.0468500321911227
"133",0.0423740090675724,0.0468507889778383
"134",0.0423739614499921,0.0468515026953913
"135",0.0423739297049386,0.0468521641146752
"136",0.0423738979598851,0.0468528132284841
"137",0.0423738767965161,0.046853450036818
