"","MSETrain","MSEValid"
"1",0.0502304891938145,0.0429404935529155
"2",0.031892654799886,0.0289079327737131
"3",0.0243632201513536,0.025542293056365
"4",0.0225167902762615,0.0240092708218482
"5",0.0217128745725846,0.022811915797572
"6",0.0211792230275401,0.0218138433271839
"7",0.0207626604670129,0.0209767495432208
"8",0.0204134609100723,0.0202728548357564
"9",0.0201091991218218,0.0196774805745771
"10",0.0198374376548312,0.0191693429023989
"11",0.0195901264926101,0.0187308588335591
"12",0.0193616626332107,0.0183478063152682
"13",0.0191477552035645,0.0180087874012609
"14",0.0189451040408152,0.017704685272709
"15",0.0187509751022275,0.0174281304882419
"16",0.0185631462340547,0.0171731656597507
"17",0.0183796743744785,0.0169348962845341
"18",0.0181989537528748,0.016709332312307
"19",0.0180196193319419,0.0164931697230185
"20",0.0178404277637498,0.0162837213085544
"21",0.0176604465373511,0.016078818228937
"22",0.0174788039864846,0.0158767315649217
"23",0.017294824206052,0.0156761400161251
"24",0.0171079728209857,0.0154760837554932
"25",0.0169178278866158,0.0152758936728201
"26",0.0167240825340916,0.0150751636874291
"27",0.0165264867711166,0.0148737153699321
"28",0.0163248898086865,0.0146715133420883
"29",0.0161191580530344,0.0144686606622511
"30",0.0159091354243137,0.0142653772907872
"31",0.0156947795957864,0.0140619477918071
"32",0.0154760138502399,0.0138587567114061
"33",0.0152527733748564,0.0136562731958205
"34",0.0150250647831889,0.0134550909842214
"35",0.0147929978602141,0.0132559207177931
"36",0.0145567009088567,0.0130596099361297
"37",0.0143165231247054,0.0128671300026678
"38",0.0140729539106689,0.0126795176536806
"39",0.0138267816022431,0.0124978150090864
"40",0.0135790167502987,0.0123229626686342
"41",0.0133310468782168,0.0121556228207004
"42",0.0130844817247536,0.0119960823366719
"43",0.0128411849890932,0.0118441312543807
"44",0.0126030693107108,0.0116990497035365
"45",0.0123719507712101,0.0115596663567328
"46",0.0121493795873719,0.011424518400623
"47",0.0119365025492548,0.0112920315034928
"48",0.0117339915938252,0.0111607067046627
"49",0.011542146976381,0.0110293126875354
"50",0.011360839071287,0.010896949614248
"51",0.0111897570415608,0.0107631714113297
"52",0.011028386352793,0.0106279357787101
"53",0.0108762005661794,0.0104916049588111
"54",0.0107326342229539,0.0103548949764621
"55",0.0105971946134316,0.0102187833478374
"56",0.0104694068845201,0.0100844383239746
"57",0.0103488695935634,0.00995310506513042
"58",0.0102352454493677,0.00982603334611462
"59",0.0101282097264897,0.00970436065427719
"60",0.0100274714286053,0.00958905989123929
"61",0.00993276402953594,0.00948085631093671
"62",0.00984377470823333,0.00938025443784652
"63",0.00976020519346536,0.0092874696177821
"64",0.00968173935740731,0.00920248493071525
"65",0.00960802668175982,0.00912505811260592
"66",0.00953873913430308,0.0090547792373165
"67",0.00947350238794758,0.00899111301668229
"68",0.00941193417934042,0.00893343340966009
"69",0.00935370581490653,0.00888109437880977
"70",0.00929846280821484,0.00883341758481918
"71",0.00924587778840085,0.00878977083390759
"72",0.00919566174320639,0.00874953269958496
"73",0.00914752962850499,0.00871217327733194
"74",0.00910123542013182,0.00867718958085583
"75",0.0090565628549097,0.00864415937854398
"76",0.00901333601233367,0.00861271812069801
"77",0.00897135714717447,0.00858255817044166
"78",0.00893050523141552,0.00855342188189107
"79",0.00889065923704023,0.00852511467472199
"80",0.00885171004042711,0.00849746504137593
"81",0.00881358819927157,0.00847034223618046
"82",0.00877620112383415,0.00844366012081023
"83",0.00873951243957435,0.00841733717149304
"84",0.00870345799502983,0.00839133185725058
"85",0.00866800273837064,0.00836560264710457
"86",0.0086331360879123,0.00834013185193462
"87",0.00859881241014034,0.00831491101172663
"88",0.00856502905963363,0.00828994474103374
"89",0.00853174767778584,0.00826522765621062
"90",0.00849897487814979,0.008240782830023
"91",0.00846670338581736,0.00821661180065524
"92",0.00843490542386673,0.00819273071904336
"93",0.00840358958991655,0.00816916727250622
"94",0.00837274860905874,0.00814592069195163
"95",0.00834237851316158,0.00812301635742188
"96",0.00831248062493566,0.00810046426711544
"97",0.00828304370134118,0.00807828903198242
"98",0.00825407104915455,0.0080564844992853
"99",0.00822555208669125,0.00803506989632883
"100",0.00819749607292524,0.00801406291223341
"101",0.00816989044210617,0.00799345662516932
"102",0.00814274246914212,0.00797325872605847
"103",0.00811602702253239,0.00795347536763837
"104",0.00808976262022487,0.00793410808809342
"105",0.00806393206698223,0.00791515381105484
"106",0.0080385492512654,0.00789660946015389
"107",0.0080135949937712,0.00787846965174521
"108",0.00798908252160526,0.00786073284764444
"109",0.00796497744429293,0.00784338981874527
"110",0.00794128637538704,0.00782643133594144
"111",0.00791801460572982,0.00780984355557349
"112",0.00789514890821565,0.00779362109399611
"113",0.00787267407167305,0.0077777539530108
"114",0.00785060332320765,0.00776222905805034
"115",0.00782890822454233,0.00774703025817871
"116",0.00780760927769083,0.0077321421715521
"117",0.00778666547862567,0.00771755403087985
"118",0.0077660900544525,0.00770326352888538
"119",0.00774588432788188,0.00768924144006545
"120",0.00772602118334724,0.00767547468985281
"121",0.00770650062084859,0.00766195712550994
"122",0.00768732131767538,0.00764867721065398
"123",0.00766847732163005,0.00763560879615045
"124",0.00764995011476472,0.00762274726744621
"125",0.00763173771301354,0.00761007724269744
"126",0.00761383284146842,0.0075975856473369
"127",0.00759622161166843,0.00758526863590364
"128",0.00757890733038999,0.00757309852107879
"129",0.00756186618884294,0.0075610799174155
"130",0.00754511405955406,0.00754919436670119
"131",0.00752863440864129,0.00753743340892177
"132",0.00751240342731449,0.00752579319861627
"133",0.00749643831081099,0.00751425758484871
"134",0.00748071525034065,0.00750282195306593
"135",0.0074652322618376,0.0074914816887148
"136",0.00744998537717018,0.00748022910087339
"137",0.00743496798278555,0.00746905188406667
"138",0.00742016883564392,0.0074579531146634
"139",0.00740558396761361,0.00744692894720262
"140",0.00739120808785236,0.00743596630711709
"141",0.00737703326009679,0.00742506442531463
"142",0.00736305750028105,0.0074142248399796
"143",0.00734927088807591,0.0074034406292823
"144",0.00733566879399441,0.00739270025683988
"145",0.00732224460448372,0.00738202294995708
"146",0.00730900030360969,0.00737139794134325
"147",0.00729592597104309,0.00736081369461552
"148",0.00728301433187583,0.00735027020977389
"149",0.00727025348171282,0.00733978594503095
"150",0.00725765201817273,0.00732934398035849
"151",0.0072452013436369,0.00731894123938776
"152",0.0072328955059078,0.00730858618213284
"153",0.00722072326194562,0.00729827573222499
"154",0.00720870445240883,0.00728801296603295
"155",0.00719680534817805,0.00727779096172702
